Order ID,Actual Delivery Date,Delay Reason,Driver ID,Driver Name,Hub Name,Is Delayed,Is On Time,Order Date,Order Status,Vehicle Name,Vehicle Type,Customer Satisfaction Score,Delivery Time Hours,Hub Processing Time Hours
15584,23-01-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,22-01-2023,Delivered,FT-016,Van,4,25.86,0.76
2161,22-03-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,20-03-2023,Delivered,FT-016,Van,4,56.16,0.97
26800,20-07-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,19-07-2024,Delivered,FT-016,Van,4,26.64,1.15
23937,17-02-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,16-02-2023,Delivered,FT-016,Van,4,35.82,1.31
7119,22-04-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,21-04-2024,Delivered,FT-016,Van,4,24.66,1.49
4268,10-10-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,10-10-2023,Delivered,FT-016,Van,4,16.04,1.65
3685,30-06-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,30-06-2024,Delivered,FT-016,Van,4,18.05,1.76
22710,12-04-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,10-04-2023,Delivered,FT-016,Van,4,53.53,2.02
18011,14-01-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,14-01-2024,Delivered,FT-016,Van,4,18.12,2.34
7973,06-08-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,04-08-2023,Delivered,FT-016,Van,4,52.33,2.65
17502,02-07-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,30-06-2023,Delivered,FT-016,Van,4,50.64,2.74
8469,15-11-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,15-11-2023,Delivered,FT-016,Van,4,5.61,3.01
14969,05-11-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,05-11-2023,Delivered,FT-016,Van,4,19.56,3.82
17925,13-02-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,12-02-2023,Delivered,FT-019,Van,4,36.99,0.54
9683,27-11-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,26-11-2023,Delivered,FT-019,Van,4,32.03,0.78
18300,15-07-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,15-07-2023,Delivered,FT-019,Van,4,14.8,0.79
2490,02-12-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,01-12-2023,Delivered,FT-019,Van,4,45.74,0.94
5528,19-10-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,19-10-2023,Delivered,FT-019,Van,4,20.8,1.69
6422,18-11-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,17-11-2024,Delivered,FT-019,Van,4,46.89,1.82
3284,03-07-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,02-07-2023,Delivered,FT-019,Van,4,43.15,1.91
14730,21-04-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,20-04-2023,Delivered,FT-019,Van,4,26.34,1.95
16811,24-02-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,23-02-2023,Delivered,FT-019,Van,4,44.23,2.11
12703,03-08-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,02-08-2024,Delivered,FT-019,Van,4,39.06,2.32
13208,23-01-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,22-01-2024,Delivered,FT-019,Van,4,28.07,2.81
7775,04-12-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,04-12-2024,Delivered,FT-019,Van,4,9.3,2.83
12623,03-07-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,02-07-2024,Delivered,FT-019,Van,4,42.45,3.09
27159,09-10-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,08-10-2023,Delivered,FT-019,Van,4,44.55,3.62
1877,09-12-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,09-12-2024,Delivered,FT-019,Van,4,23.9,3.75
25152,26-05-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,25-05-2024,Delivered,FT-019,Van,4,26.9,0.52
24170,27-12-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,25-12-2024,Delivered,FT-019,Van,4,55.18,0.75
17841,06-03-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,05-03-2023,Delivered,FT-019,Van,4,38.17,1.09
20915,23-06-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,23-06-2023,Delivered,FT-019,Van,4,14.72,1.28
10874,29-01-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,29-01-2024,Delivered,FT-019,Van,4,5.9,1.33
3811,17-10-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,17-10-2024,Delivered,FT-019,Van,4,20.32,1.42
15701,24-12-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,23-12-2024,Delivered,FT-019,Van,4,26.98,1.43
11815,22-03-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,22-03-2024,Delivered,FT-019,Van,4,23.91,1.46
11654,09-03-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,09-03-2023,Delivered,FT-019,Van,4,7.64,1.49
20862,23-09-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,23-09-2024,Delivered,FT-019,Van,4,5.38,1.71
1520,20-03-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,19-03-2023,Delivered,FT-019,Van,4,39.85,1.73
27319,11-03-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,09-03-2024,Delivered,FT-019,Van,4,54.58,1.84
26452,06-11-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,05-11-2023,Delivered,FT-019,Van,4,45.22,1.85
7922,27-07-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,26-07-2024,Delivered,FT-019,Van,4,24.9,1.85
13124,29-02-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,27-02-2024,Delivered,FT-019,Van,4,52.93,1.88
17591,16-01-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,15-01-2023,Delivered,FT-019,Van,4,33.49,2.05
21528,19-12-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,19-12-2024,Delivered,FT-019,Van,4,10.25,2.46
20699,23-08-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,23-08-2024,Delivered,FT-019,Van,4,4.92,2.6
22050,22-11-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,21-11-2023,Delivered,FT-019,Van,4,41.36,2.64
7598,31-08-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,31-08-2023,Delivered,FT-019,Van,4,15.88,2.93
13759,08-06-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,08-06-2024,Delivered,FT-019,Van,4,18.85,3.01
17485,17-09-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,16-09-2024,Delivered,FT-019,Van,4,30.2,3.64
20379,26-10-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,26-10-2024,Delivered,FT-019,Van,4,11.35,0.69
25448,19-10-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,19-10-2023,Delivered,FT-019,Van,4,12.56,0.92
22374,29-06-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,28-06-2023,Delivered,FT-019,Van,4,42.28,1.03
13514,15-05-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,15-05-2023,Delivered,FT-019,Van,4,21.4,1.18
16012,12-06-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,12-06-2024,Delivered,FT-019,Van,4,19.39,1.36
25163,01-05-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,30-04-2023,Delivered,FT-019,Van,4,26.3,1.37
15200,09-07-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,09-07-2023,Delivered,FT-019,Van,4,21.97,1.42
27740,24-09-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,24-09-2023,Delivered,FT-019,Van,4,3.05,1.57
3734,03-04-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,03-04-2024,Delivered,FT-019,Van,4,5.24,1.62
17004,12-11-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,12-11-2024,Delivered,FT-019,Van,4,22.9,1.81
23339,30-10-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,30-10-2024,Delivered,FT-019,Van,4,6.32,2.2
6310,03-10-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,02-10-2024,Delivered,FT-019,Van,4,32.47,2.53
12999,01-12-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,30-11-2024,Delivered,FT-019,Van,4,27.32,2.78
4768,13-02-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,11-02-2024,Delivered,FT-019,Van,4,58.84,3.44
15154,30-09-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,30-09-2024,Delivered,FT-019,Van,4,14.51,3.52
20552,03-01-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,02-01-2023,Delivered,FT-019,Van,4,46.7,4.01
19933,03-05-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,02-05-2023,Delivered,FT-019,Van,4,25.19,0.95
4479,19-12-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,17-12-2023,Delivered,FT-019,Van,4,51.89,1.27
4545,12-12-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,12-12-2023,Delivered,FT-019,Van,4,17.43,1.38
6780,10-10-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,10-10-2023,Delivered,FT-019,Van,4,7.58,1.88
26795,10-08-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,09-08-2023,Delivered,FT-019,Van,4,34.85,1.89
1998,06-06-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,06-06-2023,Delivered,FT-019,Van,4,20.8,1.97
20104,23-11-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,22-11-2023,Delivered,FT-019,Van,4,37.46,1.99
13413,11-06-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,10-06-2024,Delivered,FT-019,Van,4,47.76,2.17
8556,06-07-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,06-07-2024,Delivered,FT-019,Van,4,8.62,2.45
22021,01-06-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,31-05-2023,Delivered,FT-019,Van,4,25.92,2.52
5085,14-08-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,13-08-2024,Delivered,FT-019,Van,4,29.07,2.52
18597,10-06-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,09-06-2024,Delivered,FT-019,Van,4,41.69,2.62
23194,19-04-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,18-04-2024,Delivered,FT-019,Van,4,34.49,2.91
4796,04-02-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,04-02-2024,Delivered,FT-019,Van,4,15.18,3.28
18690,26-10-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,26-10-2024,Delivered,FT-019,Van,4,6.09,3.52
27710,17-08-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,16-08-2024,Delivered,FT-019,Van,4,37.36,3.68
1437,23-06-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,22-06-2023,Delivered,FT-019,Van,4,38.16,0.52
25249,24-09-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,24-09-2023,Delivered,FT-019,Van,4,4.98,0.67
24914,11-12-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,10-12-2023,Delivered,FT-019,Van,4,46.8,0.79
16212,01-08-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,31-07-2023,Delivered,FT-019,Van,4,36.93,0.83
1241,27-04-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,27-04-2023,Delivered,FT-019,Van,4,8.78,1.16
6517,13-03-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,12-03-2023,Delivered,FT-019,Van,4,44.19,1.25
27061,22-01-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,22-01-2024,Delivered,FT-019,Van,4,18.97,1.27
13453,08-05-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,07-05-2024,Delivered,FT-019,Van,4,44.16,1.44
21668,24-11-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,24-11-2023,Delivered,FT-019,Van,4,16.71,1.64
25421,13-02-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,12-02-2023,Delivered,FT-019,Van,4,31.48,1.71
15049,12-03-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,12-03-2024,Delivered,FT-019,Van,4,14.7,1.87
7393,08-04-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,07-04-2024,Delivered,FT-019,Van,4,45.66,2.02
10551,11-04-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,11-04-2024,Delivered,FT-019,Van,4,22.51,2.07
27331,03-09-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,03-09-2023,Delivered,FT-019,Van,4,23.9,2.75
11485,22-06-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,22-06-2024,Delivered,FT-019,Van,4,13.67,3.39
12168,02-06-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,31-05-2024,Delivered,FT-019,Van,4,54.93,3.53
22561,10-12-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,08-12-2024,Delivered,FT-019,Van,4,54.78,1.05
7784,29-02-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,29-02-2024,Delivered,FT-019,Van,4,9.7,1.09
23801,14-01-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,13-01-2023,Delivered,FT-019,Van,4,39.09,1.26
4047,04-02-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,04-02-2024,Delivered,FT-019,Van,4,17.65,1.29
7579,27-10-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,27-10-2023,Delivered,FT-019,Van,4,7.42,1.49
23466,24-06-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,23-06-2023,Delivered,FT-019,Van,4,29.69,1.94
2117,06-08-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,04-08-2024,Delivered,FT-019,Van,4,52.54,2.16
26142,12-06-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,12-06-2023,Delivered,FT-019,Van,4,3.17,2.48
21410,09-07-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,09-07-2024,Delivered,FT-019,Van,4,18.68,2.52
3070,11-10-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,11-10-2023,Delivered,FT-019,Van,4,23.26,2.87
25369,11-03-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,10-03-2024,Delivered,FT-019,Van,4,30.07,3.01
14106,21-01-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,21-01-2024,Delivered,FT-019,Van,4,8.33,3.6
17213,22-07-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,22-07-2023,Delivered,FT-019,Van,4,17.19,0.72
16279,16-10-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,16-10-2023,Delivered,FT-019,Van,4,12.21,0.81
26998,25-11-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,25-11-2023,Delivered,FT-019,Van,4,3.35,1.01
10911,18-02-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,17-02-2023,Delivered,FT-019,Van,4,43.89,1.13
22966,08-02-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,06-02-2024,Delivered,FT-019,Van,4,53.11,1.22
11325,23-05-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,22-05-2024,Delivered,FT-019,Van,4,42.7,1.36
16017,26-11-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,26-11-2023,Delivered,FT-019,Van,4,20.93,1.44
2569,23-10-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,23-10-2023,Delivered,FT-019,Van,4,18.47,1.49
17303,25-08-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,25-08-2023,Delivered,FT-019,Van,4,14.02,1.56
26377,17-02-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,17-02-2023,Delivered,FT-019,Van,4,5.61,2.04
27770,28-05-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,26-05-2024,Delivered,FT-019,Van,4,52.5,2.31
7592,20-06-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,18-06-2024,Delivered,FT-019,Van,4,62.26,2.35
19482,03-05-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,03-05-2024,Delivered,FT-019,Van,4,3.71,2.4
11789,13-08-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,12-08-2024,Delivered,FT-019,Van,4,38.69,2.43
21026,19-05-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,17-05-2024,Delivered,FT-019,Van,4,52.09,2.49
9982,27-02-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,25-02-2024,Delivered,FT-019,Van,4,66.02,2.67
23712,28-09-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,26-09-2024,Delivered,FT-019,Van,4,52.76,3.03
26094,11-05-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,09-05-2023,Delivered,FT-019,Van,4,54.72,3.11
17799,26-05-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,26-05-2024,Delivered,FT-019,Van,4,5.53,3.11
8816,30-10-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,29-10-2023,Delivered,FT-019,Van,4,35.07,3.62
24958,25-03-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,24-03-2024,Delivered,FT-019,Van,4,24.5,3.84
22805,15-05-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,14-05-2024,Delivered,FT-019,Van,4,42.83,0.46
6215,20-11-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,20-11-2024,Delivered,FT-019,Van,4,8.17,0.61
17476,25-10-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,24-10-2024,Delivered,FT-019,Van,4,29.45,0.88
7481,25-12-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,24-12-2024,Delivered,FT-019,Van,4,37.09,1.21
7536,13-03-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,11-03-2024,Delivered,FT-019,Van,4,54.14,1.28
4573,11-05-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,09-05-2024,Delivered,FT-019,Van,4,62.7,1.73
16201,25-06-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,25-06-2023,Delivered,FT-019,Van,4,2.79,1.82
24112,28-12-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,26-12-2024,Delivered,FT-019,Van,4,50.82,1.93
9671,23-04-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,22-04-2023,Delivered,FT-019,Van,4,43.4,1.95
9080,29-04-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,27-04-2023,Delivered,FT-019,Van,4,55.08,2.01
9186,22-09-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,22-09-2023,Delivered,FT-019,Van,4,10.26,2.16
2596,09-01-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,08-01-2023,Delivered,FT-019,Van,4,32.82,2.3
16028,04-12-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,02-12-2024,Delivered,FT-019,Van,4,62.33,2.52
16972,30-03-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,28-03-2024,Delivered,FT-019,Van,4,51.95,2.67
17226,12-08-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,11-08-2023,Delivered,FT-019,Van,4,47.74,2.89
23885,12-09-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,11-09-2024,Delivered,FT-019,Van,4,26.78,2.95
4098,11-07-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,10-07-2024,Delivered,FT-019,Van,4,27.2,3.09
25922,23-03-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,21-03-2024,Delivered,FT-019,Van,4,57.16,3.5
7035,15-10-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,14-10-2024,Delivered,FT-019,Van,4,42.64,0.96
11057,23-03-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,22-03-2024,Delivered,FT-019,Van,4,28.21,1.05
9400,23-02-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,22-02-2023,Delivered,FT-019,Van,4,40.29,1.31
9415,23-04-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,21-04-2023,Delivered,FT-019,Van,4,63.49,1.42
7277,08-05-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,08-05-2023,Delivered,FT-019,Van,4,22.5,1.52
21289,11-09-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,10-09-2023,Delivered,FT-019,Van,4,39.73,2.14
10092,24-10-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,24-10-2023,Delivered,FT-019,Van,4,6.89,2.19
25962,22-07-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,20-07-2023,Delivered,FT-019,Van,4,52.49,2.27
3394,18-04-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,18-04-2023,Delivered,FT-019,Van,4,21.96,2.33
3133,16-08-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,15-08-2023,Delivered,FT-019,Van,4,28.13,2.52
22622,17-03-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,15-03-2023,Delivered,FT-019,Van,4,64.64,2.61
11207,05-01-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,04-01-2024,Delivered,FT-019,Van,4,37.4,2.65
4178,11-01-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,11-01-2024,Delivered,FT-019,Van,4,10.87,2.81
23629,05-11-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,05-11-2023,Delivered,FT-019,Van,4,18.23,2.82
21579,01-01-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,31-12-2023,Delivered,FT-019,Van,4,41.24,3.03
8306,24-08-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,24-08-2024,Delivered,FT-019,Van,4,2.79,3.84
13535,24-07-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,23-07-2023,Delivered,FT-019,Van,4,41.04,0.71
24248,24-01-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,24-01-2024,Delivered,FT-019,Van,4,17.45,0.71
25020,27-02-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,26-02-2023,Delivered,FT-019,Van,4,32.84,0.73
5687,30-10-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,30-10-2024,Delivered,FT-019,Van,4,11.03,0.78
17685,20-08-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,18-08-2023,Delivered,FT-019,Van,4,55.79,1.23
19040,20-03-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,19-03-2024,Delivered,FT-019,Van,4,24.54,1.36
23114,28-02-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,28-02-2023,Delivered,FT-019,Van,4,15.75,1.61
23532,29-08-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,28-08-2023,Delivered,FT-019,Van,4,34.67,1.96
13942,01-01-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,01-01-2024,Delivered,FT-019,Van,4,9.98,2.01
2195,10-10-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,08-10-2023,Delivered,FT-019,Van,4,54.98,2.07
27245,09-12-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,08-12-2024,Delivered,FT-019,Van,4,34.5,2.14
18829,06-04-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,04-04-2023,Delivered,FT-019,Van,4,64.57,2.24
19997,23-02-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,23-02-2024,Delivered,FT-019,Van,4,4.84,2.47
23670,09-11-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,08-11-2023,Delivered,FT-019,Van,4,38.68,2.93
9979,02-06-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,02-06-2024,Delivered,FT-019,Van,4,11.43,3.03
6620,11-05-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,10-05-2024,Delivered,FT-019,Van,4,26.1,3.18
13135,12-02-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,11-02-2024,Delivered,FT-019,Van,4,29.25,0.73
9679,18-06-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,17-06-2024,Delivered,FT-019,Van,4,24.22,1.03
8243,08-06-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,07-06-2024,Delivered,FT-019,Van,4,32.48,1.37
5377,12-08-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,11-08-2023,Delivered,FT-019,Van,4,25.31,1.45
22058,02-10-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,02-10-2024,Delivered,FT-019,Van,4,14.89,1.5
19351,09-06-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,09-06-2024,Delivered,FT-019,Van,4,7.34,1.6
26318,21-03-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,21-03-2024,Delivered,FT-019,Van,4,9,1.75
10377,08-04-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,08-04-2024,Delivered,FT-019,Van,4,4.29,1.85
15097,25-10-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,24-10-2023,Delivered,FT-019,Van,4,30.9,1.97
17024,25-08-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,24-08-2023,Delivered,FT-019,Van,4,29.03,2.13
3839,15-05-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,15-05-2023,Delivered,FT-019,Van,4,8.27,2.22
18647,18-06-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,18-06-2023,Delivered,FT-019,Van,4,7.05,2.32
11450,08-05-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,07-05-2024,Delivered,FT-019,Van,4,28.94,2.32
5038,15-12-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,13-12-2023,Delivered,FT-019,Van,4,62.43,2.34
15631,24-05-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,23-05-2024,Delivered,FT-019,Van,4,36.4,2.44
13592,30-01-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,30-01-2023,Delivered,FT-019,Van,4,17.84,2.65
21142,12-05-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,11-05-2023,Delivered,FT-019,Van,4,45.62,2.72
12288,04-01-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,03-01-2024,Delivered,FT-019,Van,4,33.86,2.93
17754,24-08-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,23-08-2023,Delivered,FT-019,Van,4,27.22,2.98
21119,23-09-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,22-09-2023,Delivered,FT-019,Van,4,45.32,3.17
20919,08-04-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,07-04-2024,Delivered,FT-019,Van,4,31.79,3.94
